time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
9/11/2022,1,29.3,20.3,25.2,31.8,23.6,27.8,0,0,0,0,12,30.2,350,22.91,4.82
9/12/2022,0,29.5,20.2,25.3,31.8,21.4,27.1,0,0,0,0,13.3,28.8,337,23.69,5.09
9/13/2022,51,28.7,21.7,25,31.9,23.6,27.1,0.1,0.1,0,1,11.9,31,339,21.66,4.66
9/14/2022,51,28.7,21.3,24.4,30.7,23.5,26.9,0.2,0.2,0,2,15.6,38.9,346,21.22,4.43
9/15/2022,51,28,20.6,23.8,31,24,26.9,1.2,1.2,0,9,14,32.4,349,17.92,3.69
9/16/2022,51,29.1,20.9,24.7,31.6,24.3,27.6,0.1,0.1,0,1,15.2,37.1,348,19.5,4.17
9/17/2022,51,30.3,21.3,25.2,32.8,24.6,27.9,0.2,0.2,0,2,17.6,43.6,340,22.09,4.86
9/18/2022,51,29.8,20.8,25,32,23.6,27.6,0.3,0.3,0,2,17.6,44.6,342,20.03,4.44
9/19/2022,51,30.6,21.3,25.4,32.7,24.4,28.2,0.2,0.2,0,1,17.7,45,343,21.27,4.67
9/20/2022,51,29.4,21.5,25.1,31.4,25.1,27.9,0.5,0.5,0,4,16,40,345,20.04,4.36
9/21/2022,3,30.9,21.1,25.6,31.9,24.2,27.6,0,0,0,0,15.6,39.2,338,23.77,5.34
9/22/2022,0,31,21.8,26,32.3,23.4,27.8,0,0,0,0,13.6,33.5,348,22.48,5.12
9/23/2022,0,32,21.3,26.4,33.1,23,27.5,0,0,0,0,13.8,34.6,346,23.88,5.61
9/24/2022,51,30.8,22.5,26.4,33.3,24.7,28.6,0.1,0.1,0,1,9.2,25.9,341,18.93,4.34
9/25/2022,63,31.4,22.3,25.7,33.6,24.3,28.3,3.5,3.5,0,6,13.8,29.9,359,21.13,4.6
9/26/2022,55,28.1,20.9,23.8,30.6,24,26.7,4.1,4.1,0,11,9.2,33.1,2,17.74,3.61
9/27/2022,2,27.5,17.9,23.4,29.2,19.5,25.2,0,0,0,0,9.4,28.1,355,18.27,3.87
9/28/2022,51,26.9,20.2,23,27,20.7,24.2,0.4,0.4,0,4,12.5,32,350,21.72,4.58
9/29/2022,0,27.3,18.7,22.6,26.8,18.6,22.3,0,0,0,0,14.9,37.4,341,23.98,5.27
9/30/2022,0,29.6,18.4,24,28.4,18.2,23.2,0,0,0,0,16.5,40.3,332,24.27,5.74
10/1/2022,1,29.3,19.9,24.2,28.7,19.5,23.5,0,0,0,0,17.3,41.8,342,23.98,5.64
10/2/2022,2,27,17.9,22.1,27.2,18.8,22.9,0,0,0,0,13.7,33.5,357,18.21,3.94
10/3/2022,3,24.8,19.4,21.7,25.1,20.3,22.8,0,0,0,0,7.4,25.9,4,8.29,2.01
10/4/2022,51,23.1,19.1,20.9,23.7,20.6,22.3,2.6,2.6,0,11,8,16.9,354,6.48,1.56
10/5/2022,3,25.3,19,22,26.2,20.2,23.5,0,0,0,0,10.8,29.2,349,14.52,2.97
10/6/2022,53,23.5,19.2,20.8,25,20.6,22.5,3.7,3.7,0,14,8.5,28.8,352,11.51,2.26
10/7/2022,61,21.6,18.7,19.8,23.1,20.4,21.6,8.1,8.1,0,11,7.7,22,26,7.99,1.66
10/8/2022,63,20.5,18,19.3,22.6,19.9,21.3,14.8,14.8,0,20,6.8,19.1,359,4.71,1.01
10/9/2022,53,24.2,18.2,20.7,26,19,21.9,2,2,0,6,12.1,32,346,17.41,3.25
10/10/2022,51,23.9,18.3,20.8,25.2,19.8,22.6,0.7,0.7,0,7,14.1,32,344,14.44,2.72
10/11/2022,51,25.2,18.5,21.8,27.1,20.5,23.9,0.1,0.1,0,1,10.5,27.7,352,14.8,2.85
10/12/2022,0,29.2,19.7,24.5,33.7,21.3,27.4,0,0,0,0,7.6,17.3,70,21,4.24
10/13/2022,0,30.2,17.1,24.5,33.3,17.8,26.2,0,0,0,0,6.6,15.5,227,20.37,4.28
10/14/2022,1,28.4,21.3,24.9,30.1,22.4,26.3,0,0,0,0,13.7,32.8,324,18.16,4.08
10/15/2022,1,29,19.9,24,32,21.8,26.1,0,0,0,0,12.6,31,332,19.29,4.1
10/16/2022,2,29.7,19.9,24.4,33.3,21.6,27,0,0,0,0,11.1,28.8,337,19.6,4.09
10/17/2022,63,28,20.4,23.1,30.5,23,25.7,10.6,10.6,0,13,12.7,32,24,15.06,3.11
10/18/2022,63,20,13.7,15.4,22.4,13.1,15.1,12.8,12.8,0,13,11.5,24.5,58,6.15,1.27
10/19/2022,3,18.4,12.9,15.2,16.3,12.6,13.9,0,0,0,0,10.7,27.4,341,13.71,2.62
10/20/2022,0,23.6,13.8,18.4,25,12.8,18.3,0,0,0,0,8.4,19.4,339,21.18,3.84
10/21/2022,0,25.7,13.3,20.1,27.6,12.5,20.7,0,0,0,0,9.7,24.5,310,21.31,4.03
10/22/2022,1,27.5,15.3,21.6,30.1,15.2,22.9,0,0,0,0,11.4,27.7,318,21.01,4.07
10/23/2022,51,27.5,18,22.4,29.4,19,24.4,0.7,0.7,0,3,12.5,29.2,337,12.43,2.65
10/24/2022,1,31.9,20.3,25.3,35.6,22.2,28.1,0,0,0,0,10.1,23.4,303,19.61,4.13
10/25/2022,1,23.3,17.8,20.5,24.1,15.8,19,0,0,0,0,12.5,34.6,36,19.8,4.29
10/26/2022,0,23.9,16.1,19.5,23.2,14.1,18.3,0,0,0,0,14.3,34.6,346,20.36,4.18
10/27/2022,2,26.2,16.1,21,28.7,15.4,22.2,0,0,0,0,10,27,336,19.7,3.73
10/28/2022,0,26,17.3,22.1,25.8,17.1,21.7,0,0,0,0,19.1,39.2,85,18.9,4.2
10/29/2022,0,23.3,15,18.9,23.1,13.2,17.7,0,0,0,0,8.4,20.9,17,19.93,3.86
10/30/2022,0,23.9,15,19.1,23.8,14.2,18.6,0,0,0,0,12.6,29.9,359,19.76,3.78
10/31/2022,51,22.8,15.7,18.9,23.5,16.4,19.8,3.2,3.2,0,15,13.4,31.7,6,11.2,2.13
11/1/2022,55,20.7,18.1,19.2,22.3,19.7,20.9,7.9,7.9,0,19,9.4,19.8,62,4.84,1.01
11/2/2022,53,23,16.9,19.3,24.1,18.4,20.9,3.4,3.4,0,10,13.1,30.2,0,11.99,2.18
11/3/2022,51,26.7,17.6,21.4,29.7,18.5,23.3,0.4,0.4,0,4,12.7,29.2,340,17.76,3.39
11/4/2022,1,31.2,19.1,23.8,34.4,20,25.8,0,0,0,0,11.2,34.9,334,18.94,3.98
11/5/2022,3,24.4,18,20.5,22.7,16,19.1,0,0,0,0,9.7,25.2,37,18.27,4
11/6/2022,0,28.2,16.6,22.1,28.6,15.1,21.6,0,0,0,0,8.7,21.2,320,19.17,3.94
11/7/2022,51,27.5,18.8,22.5,28.8,19.6,23.8,0.1,0.1,0,1,15.8,36.4,339,16.68,3.46
11/8/2022,3,27.1,18.6,22.2,27.8,20.5,23.6,0,0,0,0,18.5,43.6,338,15.89,3.33
11/9/2022,2,26.5,17.9,21.6,27.4,18.9,22.9,0,0,0,0,13.4,33.5,335,15.13,3.03
11/10/2022,2,28.1,18.1,22.6,30.8,19.4,24.5,0,0,0,0,8.7,22,334,17.13,3.4
11/11/2022,53,30.9,18.8,23.7,31.6,19.5,24.8,0.7,0.7,0,2,16.3,34.9,55,17.28,3.82
11/12/2022,53,18.2,10,14.2,18,7.4,11.9,1.7,1.7,0,6,12.7,33.1,60,10.82,2.34
11/13/2022,0,15.7,7.5,11.5,12.2,4.9,8.7,0,0,0,0,15.8,35.6,354,17.87,2.93
11/14/2022,2,26,11.4,18,26.1,9.8,17.6,0,0,0,0,10.6,23.8,42,17.95,3.48
11/15/2022,1,17.2,11.1,14.4,16.2,8.6,12.3,0,0,0,0,14.9,34.9,15,17.57,3.02
11/16/2022,2,13.5,7.6,10.3,10.6,5.4,7.5,0,0,0,0,11.9,28.1,20,16.03,2.48
11/17/2022,51,11.2,5.4,8.2,8.5,2.9,5.7,1.2,1.2,0,9,10.5,24.5,28,9.28,1.38
11/18/2022,51,13,7.9,10.4,11.5,5.9,9,3.9,3.9,0,22,11.4,26.6,9,9.42,1.31
11/19/2022,53,10.6,7.1,8.6,9.9,5.1,6.6,6,6,0,24,11.5,24.8,83,3.47,0.57
11/20/2022,51,8,6.1,6.9,5.6,3.6,4.6,3.1,3.1,0,18,9.2,20.9,37,5.81,0.78
11/21/2022,51,12,5.9,8.6,10.5,3.9,6.9,1.5,1.5,0,12,9,20.5,39,9.08,1.25
11/22/2022,51,14.5,8.8,11.2,13.4,7.5,10.2,0.6,0.6,0,6,9.3,20.9,21,9.68,1.43
11/23/2022,51,19.5,10.4,14.5,19.4,9.3,14.3,0.4,0.4,0,4,11.7,27,357,13.43,2.06
11/24/2022,51,26.3,14.9,19.3,27.7,14.9,20.3,0.6,0.6,0,6,11.7,25.6,17,15.3,2.88
11/25/2022,51,16.9,12.9,15.1,17.8,11.9,14.5,2.3,2.3,0,12,11.2,27,101,8.61,1.54
11/26/2022,51,21.7,11.9,15.7,20.5,10.5,14.6,0.1,0.1,0,1,11,28.4,116,17.05,2.89
11/27/2022,0,26.5,9.5,18.2,26.4,6.8,17.1,0,0,0,0,7.7,17.3,255,17.23,3.31
11/28/2022,0,23,15,18.7,24.2,12.3,18.4,0,0,0,0,10.1,25.2,330,17.02,3.04
11/29/2022,1,29.2,12.7,21,29.7,11.7,21,0,0,0,0,9.5,17.3,256,16.45,3.3
11/30/2022,53,21.3,11.4,17,21.4,10.1,16.3,1.7,1.7,0,7,16.1,36.7,45,8.49,1.57
